mode,alpha,mu,a,gamma,m0,steps,final_M,final_Xi,regime,xi_plateau,blowup_step,under_resolved
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0016681005,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0027825594,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0046415888,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0077426368,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,2.1544347e-05,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.001,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0016681005,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0027825594,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0046415888,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0077426368,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,4.6415888e-05,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.001,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.0016681005,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.0027825594,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.0046415888,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.0077426368,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0001,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.001,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.0016681005,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.0027825594,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.0046415888,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.0077426368,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00021544347,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.001,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.0016681005,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.0027825594,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.0046415888,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.0077426368,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.00046415888,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.001,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.0016681005,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.0027825594,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.0046415888,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.0077426368,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.001,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.001,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0016681005,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0027825594,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0046415888,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0077426368,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0021544347,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.001,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0016681005,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0027825594,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0046415888,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0077426368,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.0046415888,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.001,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.0016681005,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.0027825594,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.0046415888,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.0077426368,2,0.2,50,160,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.012915497,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.021544347,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.035938137,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.059948425,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,0.01,0.1,2,0.2,50,60,1e+09,1e+09,explosive,1000,2,False
B_fixed_seed_sigma_feedback,1e-05,0.001,4,0,10,60,9.4297496,0.00064621375,plateau,3.4417326e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0016681005,4,0,10,60,9.0582798,0.00060969286,plateau,3.4058493e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0027825594,4,0,10,60,8.470462,0.00055541079,plateau,3.3468726e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0046415888,4,0,10,60,7.5724386,0.00048005965,plateau,3.2508891e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.0077426368,4,0,10,60,6.2785642,0.00038552585,plateau,3.0972047e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.012915497,4,0,10,60,4.587547,0.0002824497,plateau,2.8576699e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.021544347,4,0,10,60,2.7083425,0.00018829077,plateau,2.5004628e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.035938137,4,0,10,60,1.1128825,0.00011737928,plateau,2.0046849e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.059948425,4,0,10,60,0.24501472,7.1894328e-05,plateau,1.3914472e-05,,True
B_fixed_seed_sigma_feedback,1e-05,0.1,4,0,10,60,0.017972037,4.4785659e-05,plateau,7.592996e-06,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.001,4,0,10,60,9.4441114,0.0013954115,plateau,7.4180996e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0016681005,4,0,10,60,9.0715411,0.0013163872,plateau,7.3407483e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0027825594,4,0,10,60,8.482099,0.0011989663,plateau,7.2136163e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0046415888,4,0,10,60,7.5818517,0.00103604,plateau,7.0067123e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0077426368,4,0,10,60,6.2852645,0.00083175204,plateau,6.6754297e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.012915497,4,0,10,60,4.5914626,0.00060915177,plateau,6.1590944e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.021544347,4,0,10,60,2.7100349,0.00040594513,plateau,5.3891241e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.035938137,4,0,10,60,1.1133418,0.00025299727,plateau,4.320494e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.059948425,4,0,10,60,0.24507422,0.00015493274,plateau,2.9987441e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.1,4,0,10,60,0.017974271,9.6503041e-05,plateau,1.6363182e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.001,4,0,10,60,9.4752813,0.0030212409,plateau,0.00015996269,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0016681005,4,0,10,60,9.1003122,0.0028493782,plateau,0.0001582942,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0027825594,4,0,10,60,8.507333,0.0025941783,plateau,0.00015555194,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0046415888,4,0,10,60,7.6022483,0.0022404094,plateau,0.00015108904,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0077426368,4,0,10,60,6.2997691,0.0017973764,plateau,0.00014394343,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.012915497,4,0,10,60,4.5999297,0.0013153242,plateau,0.00013280663,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.021544347,4,0,10,60,2.7136909,0.00087590841,plateau,0.00011619995,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.035938137,4,0,10,60,1.1143331,0.00054558341,plateau,9.315336e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.059948425,4,0,10,60,0.24520256,0.00033398349,plateau,6.465067e-05,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.1,4,0,10,60,0.017979087,0.00020798038,plateau,3.5274623e-05,,True
B_fixed_seed_sigma_feedback,0.0001,0.001,4,0,10,60,9.5435169,0.0065796291,plateau,0.00034530178,,True
B_fixed_seed_sigma_feedback,0.0001,0.0016681005,4,0,10,60,9.1632481,0.0062016816,plateau,0.00034169778,,True
B_fixed_seed_sigma_feedback,0.0001,0.0027825594,4,0,10,60,8.5624678,0.0056412774,plateau,0.0003357745,,True
B_fixed_seed_sigma_feedback,0.0001,0.0046415888,4,0,10,60,7.6467416,0.0048660247,plateau,0.00032613484,,True
B_fixed_seed_sigma_feedback,0.0001,0.0077426368,4,0,10,60,6.3313443,0.0038977802,plateau,0.00031070124,,True
B_fixed_seed_sigma_feedback,0.0001,0.012915497,4,0,10,60,4.6183192,0.0028475721,plateau,0.00028664868,,True
B_fixed_seed_sigma_feedback,0.0001,0.021544347,4,0,10,60,2.7216131,0.0018932779,plateau,0.00025078608,,True
B_fixed_seed_sigma_feedback,0.0001,0.035938137,4,0,10,60,1.1164772,0.0011778336,plateau,0.00020102366,,True
B_fixed_seed_sigma_feedback,0.0001,0.059948425,4,0,10,60,0.24547975,0.00072043408,plateau,0.00013949341,,True
B_fixed_seed_sigma_feedback,0.0001,0.1,4,0,10,60,0.017989481,0.00044840961,plateau,7.6095489e-05,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.001,4,0,10,60,9.6957958,0.014516815,plateau,0.0007470676,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0016681005,4,0,10,60,9.3034548,0.01366467,plateau,0.00073925939,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0027825594,4,0,10,60,8.6849769,0.012405302,plateau,0.00072642674,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0046415888,4,0,10,60,7.745248,0.010671239,plateau,0.00070554369,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.0077426368,4,0,10,60,6.4009302,0.0085186196,plateau,0.00067211162,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.012915497,4,0,10,60,4.6586377,0.0062001106,plateau,0.00062001619,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.021544347,4,0,10,60,2.7388963,0.0041080332,plateau,0.00054235767,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.035938137,4,0,10,60,1.1211354,0.0025488368,plateau,0.00043463423,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.059948425,4,0,10,60,0.24608021,0.0015562713,plateau,0.00030149735,,True
B_fixed_seed_sigma_feedback,0.00021544347,0.1,4,0,10,60,0.018011956,0.00096760264,plateau,0.00016440193,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.001,4,0,10,60,10.051126,0.033016844,plateau,0.0016242279,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0016681005,4,0,10,60,9.6292486,0.030979095,plateau,0.0016072003,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0027825594,4,0,10,60,8.9678929,0.027991611,plateau,0.0015792176,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0046415888,4,0,10,60,7.9708041,0.023924048,plateau,0.0015336854,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.0077426368,4,0,10,60,6.5585776,0.018946845,plateau,0.0014608051,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.012915497,4,0,10,60,4.7489148,0.013672842,plateau,0.0013472723,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.021544347,4,0,10,60,2.7771656,0.0089891953,plateau,0.0011781065,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.035938137,4,0,10,60,1.1313562,0.0055445005,plateau,0.00094361182,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.059948425,4,0,10,60,0.24738923,0.0033723091,plateau,0.00065408477,,True
B_fixed_seed_sigma_feedback,0.00046415888,0.1,4,0,10,60,0.018060765,0.0020917971,plateau,0.00035633883,,True
B_fixed_seed_sigma_feedback,0.001,0.001,4,0,10,160,14.676082,0.33563536,precursor-active,0.0037438375,,False
B_fixed_seed_sigma_feedback,0.001,0.0016681005,4,0,10,160,11.868333,0.24387301,exponential,0.0036232704,,False
B_fixed_seed_sigma_feedback,0.001,0.0027825594,4,0,10,160,8.9784869,0.16687982,plateau,0.0034317531,,True
B_fixed_seed_sigma_feedback,0.001,0.0046415888,4,0,10,160,6.0788163,0.10672319,plateau,0.003137045,,True
B_fixed_seed_sigma_feedback,0.001,0.0077426368,4,0,10,160,3.4107251,0.064042389,plateau,0.0027062993,,True
B_fixed_seed_sigma_feedback,0.001,0.012915497,4,0,10,60,4.9611258,0.031059546,plateau,0.0029571046,,True
B_fixed_seed_sigma_feedback,0.001,0.021544347,4,0,10,60,2.8647945,0.020050147,plateau,0.0025838005,,True
B_fixed_seed_sigma_feedback,0.001,0.035938137,4,0,10,60,1.1542785,0.012201413,plateau,0.0020671182,,True
B_fixed_seed_sigma_feedback,0.001,0.059948425,4,0,10,60,0.25028303,0.007357571,plateau,0.0014305663,,True
B_fixed_seed_sigma_feedback,0.001,0.1,4,0,10,60,0.018167747,0.0045403119,plateau,0.00077781328,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.001,4,0,10,160,1e+09,1e+09,explosive,0.0092942903,88,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0016681005,4,0,10,160,1e+09,1e+09,explosive,0.0089757231,96,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0027825594,4,0,10,160,1e+09,1e+09,explosive,0.0084719883,117,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0046415888,4,0,10,160,11.933903,0.50571576,exponential,0.00770242,,False
B_fixed_seed_sigma_feedback,0.0021544347,0.0077426368,4,0,10,160,4.5620569,0.18952534,plateau,0.0065900535,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.012915497,4,0,10,60,5.5258507,0.076188771,plateau,0.0066361515,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.021544347,4,0,10,60,3.0822599,0.046840907,plateau,0.0057883418,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.035938137,4,0,10,60,1.2083383,0.027578333,plateau,0.0046188864,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.059948425,4,0,10,60,0.25688275,0.016300294,plateau,0.0031851052,,True
B_fixed_seed_sigma_feedback,0.0021544347,0.1,4,0,10,60,0.018407059,0.0099426105,plateau,0.0017241531,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.001,4,0,10,160,1e+09,1e+09,explosive,0.028978271,41,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0016681005,4,0,10,160,1e+09,1e+09,explosive,0.027793011,42,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0027825594,4,0,10,160,1e+09,1e+09,explosive,0.02594646,45,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0046415888,4,0,10,160,1e+09,1e+09,explosive,0.023190346,51,False
B_fixed_seed_sigma_feedback,0.0046415888,0.0077426368,4,0,10,160,1e+09,1e+09,explosive,0.019343971,69,False
B_fixed_seed_sigma_feedback,0.0046415888,0.012915497,4,0,10,60,7.8629273,0.2488274,plateau,0.01566616,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.021544347,4,0,10,60,3.7604278,0.12516906,plateau,0.013609109,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.035938137,4,0,10,60,1.3530132,0.066713806,plateau,0.010794128,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.059948425,4,0,10,60,0.27307643,0.037444149,plateau,0.0073817398,,True
B_fixed_seed_sigma_feedback,0.0046415888,0.1,4,0,10,60,0.018967456,0.022215963,plateau,0.0039554261,,True
B_fixed_seed_sigma_feedback,0.01,0.001,4,0,10,160,1e+09,1e+09,explosive,1000,21,False
B_fixed_seed_sigma_feedback,0.01,0.0016681005,4,0,10,160,1e+09,1e+09,explosive,1000,21,False
B_fixed_seed_sigma_feedback,0.01,0.0027825594,4,0,10,160,1e+09,1e+09,explosive,1000,22,False
B_fixed_seed_sigma_feedback,0.01,0.0046415888,4,0,10,160,1e+09,1e+09,explosive,1000,22,False
B_fixed_seed_sigma_feedback,0.01,0.0077426368,4,0,10,160,1e+09,1e+09,explosive,1000,24,False
B_fixed_seed_sigma_feedback,0.01,0.012915497,4,0,10,60,1e+09,1e+09,explosive,0.041889618,29,False
B_fixed_seed_sigma_feedback,0.01,0.021544347,4,0,10,60,1e+09,1e+09,explosive,0.036002459,56,False
B_fixed_seed_sigma_feedback,0.01,0.035938137,4,0,10,60,1.9437655,0.20371865,plateau,0.028111288,,True
B_fixed_seed_sigma_feedback,0.01,0.059948425,4,0,10,60,0.32135563,0.094868917,plateau,0.018819697,,True
B_fixed_seed_sigma_feedback,0.01,0.1,4,0,10,60,0.020431062,0.052140747,plateau,0.0098301775,,True
B_fixed_seed_sigma_feedback,1e-05,0.001,4,0,20,60,19.002325,0.0087468699,plateau,0.00047586222,,True
B_fixed_seed_sigma_feedback,1e-05,0.0016681005,4,0,20,60,18.244162,0.0080293496,plateau,0.00046842409,,True
B_fixed_seed_sigma_feedback,1e-05,0.0027825594,4,0,20,60,17.047475,0.0070268114,plateau,0.00045630602,,True
B_fixed_seed_sigma_feedback,1e-05,0.0046415888,4,0,20,60,15.225243,0.0057551794,plateau,0.0004368691,,True
B_fixed_seed_sigma_feedback,1e-05,0.0077426368,4,0,20,60,12.609477,0.0043419157,plateau,0.00040648494,,True
B_fixed_seed_sigma_feedback,1e-05,0.012915497,4,0,20,60,9.2029239,0.0030061505,plateau,0.00036094651,,True
B_fixed_seed_sigma_feedback,1e-05,0.021544347,4,0,20,60,5.427869,0.0019417589,plateau,0.0002971877,,True
B_fixed_seed_sigma_feedback,1e-05,0.035938137,4,0,20,60,2.2287619,0.0012099868,plateau,0.0002170508,,True
B_fixed_seed_sigma_feedback,1e-05,0.059948425,4,0,20,60,0.49045394,0.0007536024,plateau,0.00013172602,,True
B_fixed_seed_sigma_feedback,1e-05,0.1,4,0,20,60,0.035964502,0.00048070619,plateau,6.054837e-05,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.001,4,0,20,60,19.204551,0.019294251,plateau,0.0010297143,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0016681005,4,0,20,60,18.425056,0.017673429,plateau,0.0010135882,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0027825594,4,0,20,60,17.198916,0.015420952,plateau,0.00098731757,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0046415888,4,0,20,60,15.340037,0.012583875,plateau,0.00094518468,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.0077426368,4,0,20,60,12.684884,0.0094562536,plateau,0.00087933239,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.012915497,4,0,20,60,9.2434667,0.0065237279,plateau,0.00078066115,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.021544347,4,0,20,60,5.4443181,0.0042024623,plateau,0.00064256446,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.035938137,4,0,20,60,2.2331658,0.0026140283,plateau,0.00046909212,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.059948425,4,0,20,60,0.49106518,0.0016262631,plateau,0.00028452866,,True
B_fixed_seed_sigma_feedback,2.1544347e-05,0.1,4,0,20,60,0.035992615,0.0010366583,plateau,0.00013070398,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.001,4,0,20,60,19.676448,0.043879213,plateau,0.0022395961,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0016681005,4,0,20,60,18.844148,0.039983284,plateau,0.0022043771,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0027825594,4,0,20,60,17.546333,0.034640359,plateau,0.0021470099,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0046415888,4,0,20,60,15.600207,0.028023774,plateau,0.0020550244,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.0077426368,4,0,20,60,12.853576,0.02086762,plateau,0.0019113049,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.012915497,4,0,20,60,9.3330926,0.014280539,plateau,0.0016960793,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.021544347,4,0,20,60,5.4803482,0.0091440955,plateau,0.001395113,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.035938137,4,0,20,60,2.2427519,0.0056655033,plateau,0.0010175132,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.059948425,4,0,20,60,0.49239045,0.0035161818,plateau,0.00061642788,,True
B_fixed_seed_sigma_feedback,4.6415888e-05,0.1,4,0,20,60,0.036053421,0.0022381115,plateau,0.00028279009,,True
B_fixed_seed_sigma_feedback,0.0001,0.001,4,0,20,60,20.917162,0.1083368,exponential,0.0049258399,,True
B_fixed_seed_sigma_feedback,0.0001,0.0016681005,4,0,20,60,19.923335,0.097221453,plateau,0.0048476734,,True
B_fixed_seed_sigma_feedback,0.0001,0.0027825594,4,0,20,60,18.416808,0.08257011,plateau,0.004720388,,True
